Category,Entity,Question,Answer
country,Greece,Who was the Speaker of the Parliament when Prime Minister was Kyriakos Mitsotakis and President of the Supreme Court was Maria Georgiou?,Konstantinos Tasoulas
country,Greece,Which position did Prokopis Pavlopoulosheld when Kyriakos Mitsotakis was Prime Minister?,President
country,Greece,Which position did Konstantinos Tasoulasheld when Katerina Sakellaropoulou was President?,Speaker of the Parliament
country,Greece,"How long did Katerina Sakellaropoulou served as President of Greece?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",730 days
country,Greece,"How long did Vasileios Peppas served as President of the Supreme Court of Greece?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1096 days
country,Greece,Who was the Speaker of the Parliament of Greece before Konstantinos Tasoulas?,Nikos Voutsis
country,Greece,Who was the President of the Supreme Court of Greece before Maria Georgiou?,Aggeliki Aliferopoulou
country,Greece,Who was the President of the Supreme Court of Greece after Aggeliki Aliferopoulou?,Maria Georgiou
country,Greece,How many people served as the President of the Supreme Court of the Greece?,4
country,Greece,How many people served as the Speaker of the Parliament of the Greece?,2
country,Greece,"Which person had the shortest tenure as the President of the Greece?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Katerina Sakellaropoulou
country,Greece,"Which person had the longest tenure as the President of the Supreme Court of the Greece?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Vasileios Peppas
country,Greece,What was the percentage increase in Greece's GDP PPP per capita from 2018 to 2019?,3.90%
country,Greece,In which years was the Greece's GDP nominal per capita the highest?,2022
country,Egypt,Name the person(s) who served as the Prime Minister when Abdel Fattah el-Sisi was the President?,"Ibrahim Mahlab, Moustafa Madbouly, Mostafa Madbouly, Sherif Ismail"
country,Egypt,Name the person(s) who served as the President when Kamal Ganzouri was the Prime Minister?,Mohamed Hussein Tantawi
country,Egypt,Name the person(s) who served as the President when Moustafa Madbouly was the Prime Minister?,Abdel Fattah el-Sisi
country,Egypt,Which position did Adly Mansourheld when Hazem El Beblawi was Prime Minister?,President
country,Egypt,Which position did Abdel Fattah el-Sisiheld when Sherif Ismail was Prime Minister?,President
country,Egypt,"How long did Kamal Ganzouri served as Prime Minister of Egypt?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",731 days
country,Egypt,"How long did Mohamed Hussein Tantawi served as President of Egypt?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",731 days
country,Egypt,Who was the Prime Minister of Egypt before Ibrahim Mahlab?,Hazem El Beblawi
country,Egypt,Who was the President of Egypt before Adly Mansour?,Mohamed Hussein Tantawi
country,Egypt,Who was the Prime Minister of Egypt after Hazem El Beblawi?,Ibrahim Mahlab
country,Egypt,How many people served as the Prime Minister of the Egypt?,6
country,Egypt,How many people served as the President of the Egypt?,3
country,Egypt,"Which person had the shortest tenure as the President of the Egypt?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Adly Mansour
country,Egypt,"Which person had the longest tenure as the Prime Minister of the Egypt?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Sherif Ismail
country,Egypt,What was the percentage increase in Egypt's GDP PPP from 2013 to 2015?,76.80%
country,Egypt,In which years was the Egypt's GDP nominal per capita the highest?,2023
country,Barbados,Name the person(s) who served as the Prime Minister when Clifford Husbands was the Governor-General?,"Owen Arthur, David Thompson"
country,Barbados,Name the person(s) who served as the Governor-General when Owen Arthur was the Prime Minister?,Clifford Husbands
country,Barbados,Name the person(s) who served as the Speaker of the House when Owen Arthur was the Prime Minister?,Ishmael A. Roett
country,Barbados,Who was the Governor-General when Monarch was Elizabeth II and Prime Minister was Freundel Stuart?,"Philip Greaves, Elliott Belgrave"
country,Barbados,Who was the Prime Minister when Monarch was Elizabeth II and Governor-General was Clifford Husbands?,"Owen Arthur, David Thompson"
country,Barbados,Who was the Governor-General when Prime Minister was Owen Arthur and Speaker of the House was Ishmael A. Roett?,Clifford Husbands
country,Barbados,Which position did Clifford Husbandsheld when Elizabeth II was Monarch?,Governor-General
country,Barbados,Which position did Elizabeth IIheld when Ishmael A. Roett was Speaker of the House?,Monarch
country,Barbados,"How long did Philip Greaves served as Governor-General of Barbados?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1461 days
country,Barbados,Who was the Governor-General of Barbados before Philip Greaves?,Elliott Belgrave
country,Barbados,Who was the Speaker of the House of Barbados after Michael A. Carrington?,Arthur E. Holder
country,Barbados,How many people served as the Prime Minister of the Barbados?,5
country,Barbados,How many people served as the President of the Barbados?,1
country,Barbados,"Which person had the shortest tenure as the Monarch of the Barbados?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Elizabeth II
country,Barbados,What was the percentage increase in Barbados's GDP PPP per capita from 2007 to 2013?,44.10%
country,Barbados,What was the percentage increase in Barbados's GDP PPP from 2007 to 2022?,10.20%
country,Barbados,In which years was the Barbados's GDP PPP the highest?,2013
country,Barbados,In which years was the Barbados's GDP PPP the lowest?,2017
country,Paraguay,Name the person(s) who served as the President when Fernando Lugo was the Senate President?,Mario Abdo Benítez
country,Paraguay,Name the person(s) who served as the President when Juan Afara was the Vice President?,Horacio Cartes
country,Paraguay,Who was the President when Vice President was Hugo Velázquez and Senate President was Fernando Lugo?,Mario Abdo Benítez
country,Paraguay,Name the person who first served as President and then later as Senate President?,Fernando Lugo
country,Paraguay,Which position did Hugo Velázquezheld when Fernando Lugo was Senate President?,Vice President
country,Paraguay,"How long did Horacio Cartes served as President of Paraguay?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1826 days
country,Paraguay,"How long did Juan Afara served as Vice President of Paraguay?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1826 days
country,Paraguay,Who was the Vice President of Paraguay before Juan Afara?,Federico Franco
country,Paraguay,Who was the President of Paraguay after Horacio Cartes?,Mario Abdo Benítez
